epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
429,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
430,0.0034,1.0000,0.0334,0.9997,0.0000,1.0000
431,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
432,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
433,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
434,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
435,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
436,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
437,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
438,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
439,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
440,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
441,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
442,0.0000,1.0000,0.0000,1.0000,0.0001,1.0000
443,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
444,0.0000,1.0000,0.0028,0.9997,0.0000,1.0000
445,0.0000,1.0000,0.0057,0.9997,0.0000,1.0000
446,0.0000,1.0000,0.0053,0.9997,0.0000,1.0000
447,0.0000,1.0000,0.0000,1.0000,0.0001,1.0000
448,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
449,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
450,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
451,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
452,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
453,0.0003,0.9999,0.0000,1.0000,0.0000,1.0000
454,0.0001,1.0000,0.0000,1.0000,0.0000,1.0000
455,0.0011,1.0000,0.0000,1.0000,0.0000,1.0000
456,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
457,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
458,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
459,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
460,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
461,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
462,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
463,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
464,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
465,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
466,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
467,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
468,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
469,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
470,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
471,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
472,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
473,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
474,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
475,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
476,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
477,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
478,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
479,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
480,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
481,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
482,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
483,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
484,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
485,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
486,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
487,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
488,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
489,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
490,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
491,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
492,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
493,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
494,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
495,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
496,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
497,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
498,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
499,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
500,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000
