epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
424,0.4040,0.6777,0.4006,0.6892,0.4103,0.6795
425,0.5374,0.6751,0.4860,0.6741,0.5538,0.6707
426,0.4586,0.6744,0.4340,0.6697,0.4836,0.6667
427,0.4350,0.6713,0.4202,0.6832,0.4531,0.6708
428,0.4162,0.6747,0.4312,0.6769,0.4178,0.6688
429,0.4462,0.6765,0.4848,0.6720,0.4336,0.6719
430,0.4078,0.6743,0.4152,0.6643,0.4056,0.6720
431,0.3968,0.6781,0.3978,0.6760,0.3981,0.6676
432,0.4195,0.6762,0.4253,0.6790,0.4792,0.6768
433,0.4176,0.6787,0.4087,0.6660,0.4088,0.6785
434,0.3971,0.6749,0.3972,0.6716,0.3967,0.6830
435,0.3971,0.6796,0.3976,0.6722,0.3974,0.6732
436,0.4075,0.6776,0.4065,0.6661,0.4085,0.6722
437,0.3975,0.6750,0.4024,0.6763,0.4320,0.6860
438,3.8151,0.6752,349.1045,0.6770,0.4138,0.6822
439,0.3982,0.6735,0.3981,0.6742,0.3970,0.6834
440,0.3983,0.6748,0.4014,0.6657,0.4019,0.6856
441,0.4012,0.6783,0.4031,0.6751,0.4116,0.6786
442,0.4116,0.6791,0.4247,0.6663,0.4044,0.6787
443,0.4034,0.6794,0.4049,0.6855,0.4058,0.6660
444,0.4006,0.6809,0.4017,0.6774,0.3993,0.6752
445,0.3985,0.6750,0.4007,0.6673,0.4013,0.6635
446,0.3993,0.6832,0.3993,0.6653,0.4028,0.6665
447,0.3977,0.6754,0.3973,0.6692,0.3997,0.6743
448,0.4001,0.6766,0.4025,0.6724,0.4016,0.6783
449,0.3969,0.6786,0.3982,0.6806,0.3976,0.6694
450,0.3980,0.6800,0.3990,0.6635,0.3995,0.6610
451,0.4153,0.6778,0.4000,0.6639,0.3983,0.6782
452,0.4027,0.6794,0.4017,0.6715,0.4042,0.6866
453,0.4022,0.6801,0.4142,0.6679,0.4106,0.6737
454,0.4001,0.6767,0.4069,0.6656,0.4024,0.6769
455,0.4054,0.6775,0.4128,0.6708,0.4015,0.6800
456,0.3992,0.6786,0.4045,0.6670,0.4185,0.6669
457,0.4036,0.6780,0.4059,0.6641,0.4081,0.6822
458,0.4011,0.6823,0.4066,0.6738,0.4030,0.6762
459,0.4075,0.6813,0.3986,0.6696,0.3991,0.6758
460,0.4156,0.6797,0.4229,0.6687,0.4069,0.6761
461,0.4058,0.6778,0.4176,0.6567,0.4048,0.6784
462,0.9068,0.6805,0.3992,0.6704,0.3986,0.6725
463,0.3998,0.6798,0.4021,0.6719,0.4008,0.6700
464,0.4000,0.6817,0.4044,0.6711,0.4022,0.6675
465,0.4145,0.6788,0.4000,0.6831,0.3984,0.6806
466,0.4010,0.6805,0.3981,0.6766,0.4014,0.6809
467,1.0538,0.6805,0.4058,0.6762,0.3975,0.6742
468,0.3969,0.6802,0.3990,0.6698,0.3997,0.6745
469,4.6835,0.6843,0.4017,0.6728,0.3994,0.6789
470,0.9510,0.6825,0.4022,0.6752,0.3975,0.6872
471,3.9495,0.6848,0.4012,0.6616,0.3987,0.6724
472,0.3994,0.6830,0.4039,0.6793,0.3992,0.6704
473,0.4025,0.6800,0.4055,0.6666,0.4079,0.6792
474,0.3970,0.6833,0.3990,0.6746,0.3992,0.6806
475,0.3977,0.6865,0.3999,0.6687,0.3991,0.6799
476,0.3959,0.6871,0.3977,0.6695,0.3976,0.6859
477,0.3986,0.6880,0.4053,0.6720,0.3972,0.6853
478,0.3959,0.6872,0.3983,0.6747,0.3970,0.6910
479,0.8728,0.6889,0.3996,0.6731,0.3997,0.6831
480,0.5376,0.6850,0.4030,0.6766,0.3984,0.6836
481,2.1186,0.6868,0.3996,0.6776,0.3991,0.6795
482,0.3994,0.6833,0.4044,0.6687,0.3991,0.6848
483,0.3967,0.6841,0.4006,0.6699,0.3986,0.6864
484,0.3958,0.6851,0.4018,0.6666,0.3991,0.6813
485,0.3958,0.6850,0.4020,0.6790,0.4007,0.6803
486,0.3985,0.6859,0.4008,0.6766,0.4010,0.6833
487,0.3963,0.6851,0.3990,0.6765,0.4002,0.6846
488,4.6457,0.6869,0.4030,0.6789,0.4032,0.6794
489,0.3987,0.6865,0.4044,0.6746,0.4053,0.6884
490,0.3985,0.6855,0.4053,0.6740,0.4061,0.6812
491,0.4026,0.6843,0.3999,0.6705,0.4021,0.6774
492,0.4071,0.6891,0.4057,0.6827,0.4069,0.6707
